"1341381"|"2014-06-17"|"«Il mio punto di partenza» "|"PIEVE DI BONO - Sabato 21 giugno non sarà celebrato dalla comunità di Pieve di Bono semplicemente come il solstizio d'estate, ma come il traguardo raggiunto da un suo figlio. Infatti a Trento, alle 14,30, sarà ordinato sacerdote Daniele Armari, di Agrone, insieme all'altro giudicariese Lorenzo lori. Fino a qualche decennio fa l'avvenimento sarebbe stato importante sì, ma non avrebbe assunto l'etichetta di fatto straordinario come oggi. Molte comunità trentine avevano ragazzi che decidevano di vestire l'abito talare. Il percorso era uguale per tutti: venivano mandati in seminario da piccoli e poi, se fossero state rose, sarebbero fiorite. E molte fiorivano. Così ogni paese, anche il più piccolo, aveva il proprio parroco, mentre i più grossi potevano contare pure sul cappellano. Oggi è diverso: tanto per fare un esempio, nel Chiese (quattordici comuni ed una ventina di centri abitati di una certa consistenza) ci sono quattro parroci. Nel decanato di Condino tre, tanto che sono state costituite le Unità pastorali per tenere assieme più ex parrocchie. Ecco perché, con un simile panorama, diventa straordinario che un ragazzo decida di indossare i panni del pastore. Ha l'aria mite Daniele Armani, che fra le sue passioni ha la musica. Suona il pianoforte e l'organo, e si può dire che sia figlio d'arte: il papà Cornelio è direttore del Coro Azzurro, uno dei fiori all'occhiello di Pieve di Bono. Sacerdote a 31 anni, perché la vocazione è arrivata tardino. Per carità, non è mai troppo tardi! «Il mio percorso - racconta è cominciato a 17 anni, quando frequentavo l'Istituto agrario di San Michele». Agricoltura e dintorni, amore per animali e ambiente sono una virtù di famiglia: il papà ed il fratello gestiscono la troticoltura che sta al confine fra Pieve di Bono e Lardare E probabilmente il destino avrebbe tenuto qui anche Daniele, se non fosse intervenuta la chiamata dall'alto. Dopo San Michele il ragazzo si iscrisse ad agraria, all'università di Padova, ma non arrivò alla laurea. «Non ho interrotto per entrare in seminario: non era ancora il tempo», sorride Daniele, «ma perché ho fatto un tirocinio con il Parco Adamello Brenta, che successivamente mi avrebbe assunto con contratti a termine. Contemporaneamente lavoravo anche nell'azienda di famiglia, per cui non potevo più continuare a studiare». Fino al settembre del 2008. A 25 anni la decisione: lasciare la strada vecchia per imboccarne una nuova. Teologia e filosofia in seminario. Il 24 novembre scorso fu nominato diacono, e sabato prossimo avverrà (con tutta la solennità del caso) l'ordinazione sacerdotale. Intanto da ieri Daniele e Lorenzo sono nel ritiro delle Grazie di Arco per prepararsi nel silenzio all'evento. Poi? A don Daniele piacerebbe andare in missione o rimanere fra le pecorelle di casa? «Come sacerdoti diocesani siamo incardinati in Trentino», risponde, «dunque restiamo qui. Poi, se il Vescovo lo chiede e se siamo disponibili, c'è la possibilità di partire, ma sicuramente non adesso. Immagino che per qualche anno sarò assegnato ad una parrocchia nel ruolo di cappellano». Insomma, la strada è imboccata. «Effettivamente - precisa Daniele - non parlerei di un traguardo raggiunto, ma di un punto di partenza». "
"1378108"|"2014-07-01"|"Tutti i finanziamenti alle associazioni "|"Sono quattro le associazioni ambientali a ottenere dalla giunta comunale di Arco, riunitasi alcuni giorni fa, per il contributo comunale ordinario per le attività del 2014. Alla sezione del Pan Eppaa di Riva el Garda (Protezione animali natura-ente provinciale protezione animali e ambiente) che gestisce il gattile di Riva, servendo però la zona dell'Alto Garda, vanno 960 euro. Alla Sat 1.420; alla Lega anti vivisezione 360 euro e al Movimento decrescita felice - circolo territoriale Alto Garda 220 euro. Per quanto riguarda invece le associazioni con finalità ricreative ecco l'elenco dei controbuti ordinari sempre per l'anno in corso. Comitato festa dell'Addolorata: 670 euro; Gruppo alpini Arco: 540 euro; al Comitato san Antonio e Marcello: 490; all'Unione nazionale sottufficiali italiani sezione Alto Garda e Ledro: 310; al Comitato San Bernardino: 300; al Consorzio protezione e valorizzazione San Giovanni al Monte e Gorghi: 300; al Comitato valorizzazione Varignano: 280; al Comitato festeggiamenti San Giuseppe: 280; al Circolo Romarzollo: 180; al Gruppo culturale Schiitzen: 150 e a Me Spazio Arte: 110. C'è poi il lungo elenco dei contributi ordinari per il 2014 alle associazioni sportive. Ad Amici nuoto Riva: 1.400;Asd Judo Kwai: 890; Asd Lao Kuan: 750; Asd Olimpia Tennistavolo: 1.440; Asd Scacchi Alto Garda: 460; Ciclistica Dro: 1.400; Circolo bridge Arco: 540; Circolo vela Arco: 1.310; Club ippico S.Giorgio: 2.330; Asd Dojo Club: 720; Ad Virtus basket Alto Garda: 6.440; Asd Pallavolo C9 Arco-Riva: 14.270; Pescatori Basso Sarca: 640; Polisportiva S.Giorgio Ugo Bike: 2.780; Sci club Arco: 1.350; Gruppo modellistico Alto Garda: 630; Associazione italiana arbitri: 560; Asd Baseball Alto Garda: 650; Asd Twirling Alto Garda: 710 ; As d Western Time: 590; Gruppo auto moto d'epoca Alto Garda: 810; Asd Skatenateam Bike: 540; Asd Gymnica: 440; Asd II Vento: 340; Asd Arcieri Virtus: 530; Asd AltoGarda Golf: 550; Asd Hockey club Riva: 500; Asd Cestistica rivana: 360; I Fly Tandem: 300; Ki Hap Taekwondo: 230; Gs Amatori Basso Sarca: 230; Gruppo sportivo Alto Garda - Giro del Trentino: 5.140; Asd Trentino Eventi - Half Marathon: 1.390; Asd Team femminile Trentino: 1.120. L'amministrazione comunale di Arco, così elargisce un totale di contributi sportivi pare a 52.340 euro. Tutti questi contributi, finanziamenti o benefici economici vengono erogati ad associazione che per un verso o l'altro sviluppano «sinergie significative per lo svolgimento di iniziative di interesse generale». Gli enti, le associazioni e i soggetti destinatari di finanziamenti a sostegno dell'attività di gestione, possano presentare, entro il 31 ottobre di ogni anno, istanze per la concessione di contributi o di altri benefici per il finanziamento dell'attività ordinaria annuale dell'esercizio successivo. Nella riunione di giunta lo scorso martedì è stato anche approvato l'accordo di programma con l'associazione Giovani Arco (attiva sul territorio dal lontano 1995 con iniziative di animazione estiva rivolte ai minori) per le settimane linguistiche a Dublin, Brighton, Nice, Berlin e Strasbourg rivolti in particolare a giovani studenti ma anche a tutti coloro che hanno interesse ad apprendere l'inglese il francese o il tedesco e a conoscere la cultura di altri Paesi europei. La giunta assegna all'ente che ha sede in via Caproni Maini 24, un finanziamento di 26 mila euro dei quali la metà come anticipo. L'accordo prevede anche il contributo da parte della Regione Trentino Alto Adige per 117.400 euro. "
"1390107"|"2014-07-06"|"Farmacie in servizio "|"A disposizione fuori orario la Mutalipassi di Riva (tel. 0464-552508) e la Nardelli di Dro (tel. 0464-504205). Oggi in appoggio anche la farmacia comunale di Arco a Bolognano (tel. 0464514588). "
"1404981"|"2014-07-12"|"IN BREVE"|"I ALTO GARDA Farmacie in servizio In servizio fuori orario la farmacia Bettinazzi di Arco (tel. 0464-516171), la Chinaglia di Torbole (0464-505440) e in appoggio oggi e domani anche la farmacia di Varane (tel. 0464-551195). "
"1407717"|"2014-07-13"|"Le farmacie di turno "|"Prestano servizio all'infuori del normale orario di apertura la farmacia Bettinazzi di Arco (tel. 0464.516171) e la farmacia Chinaglia di Torbole (tel. 0464.505440). "
"1414290"|"2014-07-16"|"« Convinta della mia proposta, se non piace me ne vado "|"«Non ho intenzione di rimangiarmi la proposta. Se il mio lavoro non è apprezzato, pazienza. Ne trarrò le mie conclusioni». Quando l'assessore alla salute Donata Borgonovo Re afferma - con voce e toni pacati, senza scomporsi un minimo che non è disposta a scendere a compromessi sulla chiusura del punto nascite di Tione siamo ormai alla fine di una burrascosa mattinata in Consiglio provinciale. La tempesta scaturita dall'interrogazione del leghista Maurizio Fugatti per sapere se il reparto maternità di Tione subirà un ridimensionamento o chiuderà (e dove verrà impiegato il personale che attualmente opera lì) ha fatto arrabbiare il presidente e gli alleati, ha fatto vacillare il Pd, ma non ha scalfito neanche un po' le certezze dell'assessore. Nel rispondere a Fugatti Donata Borgonovo Re è tornata a spiegare che «la valutazione che sta alla base della scelta non è di carattere economico, ma di appropriatezza e qualità del servizio per la madre partoriente e del nascituro». Le valutazioni saranno effettuate da alcune società specializzate. Ha aggiunto che il numero di parti stimato a Tione nel 2014 è di 140, rispetto ai 178 del 2013 (quest'anno i parti sono stati fin'ora 78), ben lontani dalla soglia minima che giustificherebbe la presenza di un reparto. Un'analisi tecnica ha dimostrato che questi parti verranno distribuiti tra i punti di nascita soprattutto di Arco, e poi in numero inferiore, di Rovereto e Trento. «Tutti - ha precisato - sono comunque in grado di assorbire la maggiore attività», perché 140 parti corrispondono a poco più di un posto letto ospedaliero aggiuntivo. Assessore, la sua risposta che ribadisce la sua intenzione di chiudere Tione ha fatto arrabbiare il presidente Rossi. 10 ho dato una risposta a partire dai dati: 140 nascite a Tione previste per il 2014, contro le 178 del 2013. Inoltre, prima guardavamo un report di Cittadinanzattiva con l'assessore Olivi, il trend resterà in decrescita. Questa è la proposta che ho portato in giunta. Entro la fine di luglio presenterò in giunta la mia proposta sulla definizione della rete ospedaliera (che contiene la chiusura dei punti nascita, ndr). In quel momento la giunta avrà un quadro e comincerà la discussione sui punti critici. Per la verità il dibattito è già iniziato. È chiaro che Tione è uno dei nodi critici. Su quello il presidente Rossi vuole un percorso condiviso. Benissimo. In ogni caso l'eventuale delibera avrebbe tempi lunghi perché è complessa: vanno trovate le modalità di chiusura e sostituzione, i tempi, i modi. Ma lei sarebbe disposta a tutto per portare a casa la delibera? Guardi, non sono una politica e non conosco bene tutti i meccanismi. Anzi, spero di non impararli. Comunque ammetto che un errore l'ho fatto: avrei dovuto aprire la discussione in giunta prima di andare sul territorio. Questo mi avrebbe permesso di saggiare il polso della situazione. Fa mea culpa? Sono consapevole dell'errore di metodo, ma al netto di questo ora vedo la necessità come giunta e come maggioranza di chiarirci bene le idee su cosa vogliamo fare. Si spieghi. 11 piano triennale di miglioramento redatto dell'Azienda sanitaria e approvato nell'estate 2013 contiene pagine e pagine sulla riorganizzazione della rete e sulla ridefinizione dei punti nascita. Come dire che sono stati Rossi, Gilmozzi e Mellarini a dare l'okay alla chiusura dei punti nascite, non lei che ai tempi non era nemmeno in politica? II piano l'hanno approvato Rossi e Gilmozzi. Comunque non voglio rinfocolare polemiche, solo ribadire che il mio lavoro è in continuità su un percorso avviato un anno fa. Tanto che Rossi, nella riunione di lunedì alla Comunità di valle a Tione non ha detto che il punto nascita non si chiude. Ha detto: discutiamo, parliamo sapendo che nessuna decisione è preclusa. E la mia proposta è sostenuta anche da chi lavora in ospedale. Durante l'incontro di lunedì una ginecologa mi ha detto: \"Per noi la chiusura sarebbe una liberazione\". Ma se i suoi colleghi di giunta volessero assolutamente mantenere aperti i punti nascita oggi i discussione che farà? Si rimangerà la proposta? Non ho intenzione di farlo. Che succederà, allora? Guardi, io sono disposta a fare il mio lavoro finché viene apprezzato e incontra la fiducia. Se non è così, va bene. Pazienza, ne trarrò le mie conclusioni. Addirittura. Comunque non siamo ancora a questo punto. Lo ammetto: sono stata troppo brusca. Ora però ripartiamo da zero. "
"1422848"|"2014-07-19"|"Marialuisa Tavernini la «sportiva» della giunta "|"E una delle facce nuove di questo esecutivo. Marialuisa Tavernini, giovane assessore con delega allo sport e turismo del comune di Arco, nonché espressione della cosiddetta società civile, è infatti alla sua prima esperienza in politica. Nonostante questo il risultato alle ultime elezioni comunali è stato ragguardevole e sorprendente, poiché è stata la donna più votata del Partito Democratico arcense con 108 preferenze. Sposata con due figli e libera professionista, Marialuisa è un agente di commercio, lavoro che porta avanti, seppur in modo «limitato» e circoscritto a poche zone dopo che il sindaco Betta l'ha voluta in squadra. E laureata in mediazione linguistiche per le imprese e il turismo all'università di Trento e ha una grande passione per lo sport, in particolare per il nuoto, che ha praticato agonisticamente per tanti anni. A lei abbiamo rivolto le nostre domande sui suoi primi mesi di mandato e sui progetti che, in campo sportivo e turistico, intenderà portare avanti in questi anni. Com'è maturata l'idea della sua candidatura nelle file del Pd? Si è proposta lei? O l'hanno cercata? «In realtà è stata quasi una casualità. Ci siamo incontrati un giorno io e Alessandro Betta in piscina e, chiacchierando, è nata questa opportunità. Da lì c'è stato un colloquio con lui e con Tiziana Betta, segretaria del circolo locale del Pd, dove è stata formalizzata la proposta. Ho accettato ed eccomi qua. Fino a un mese prima delle elezioni per la verità non avrei mai pensato di candidarmi, ci ho riflettuto insieme alla mia famiglia e abbiamo deciso di intraprendere questo percorso». E la campagna elettorale? Come l'ha vissuta? «E stata davvero una bella esperienza: ho conosciuto tante persone ed è stato un grande motivo di crescita per me, mi sono data molto da fare. Il risultato è stato davvero sorprendente». Un bilancio di questi primi mesi in giunta. Cosa ne pensa della scelta delle deleghe? «Indubbiamente sono felicissima sia di essere stata scelta dal sindaco sia delle deleghe: lo sport e il turismo, nonché la comunicazione, sono davvero il mio mondo. Devo dire poi che la giunta è davvero affiata, c'è molto dialogo e collaborazione tra di noi. Quando non siamo d'accordo non abbiamo problemi a dirlo apertamente, il confronto è d'obbligo. Ma c'è perfetta sintonia». Arco capitale dell'arrampicata e dello sport outdoor. Quali prospettive per il futuro della città? È quella la strada? «Secondo me Arco ha delle caratteristiche sia ambientali e cliamtiche eccezionali, davvero uniche. Il mix delle due cose, più una politica lungimirante degli investimenti in questo campo dei precedenti amministratori, ha portato veramente Arco a essere città regina dello sport outdoor, una metà turistica sia degli sportivi di alto livello che, soprattutto, delle persone che vengono qui per trascorrere una vacanza all'insegna dello sport. Penso veramente siano pochi gli ambienti in cui si possa spaziare, in un ambiente così ristretto, dalla vela, al surf, dal trekking, alle camminate, alla bici, free climbing. .. le possibilità sono innumerevoli e le ricadute economiche sono enormi, dovremmo andare sempre di più in questa direzione». Oltre all'arrampicata sportiva quali altre discipline possono essere ulteriormente valorizzate? «Pochi giorni fa, ad esempio, si è svolta la Castle Mountain Running, organizzata dalla Garda Sport Eventi, importante manifestazione che porta in città la corsa in montagna, per renderla più spettacolare e visibile. Il nostro obiettivo è portare qui l'europeo del 2016: tra qualche mese sapremo qualcosa in più in merito, per ora la nostra candidatura c'è ed è autorevole, abbiamo buone possibilità. Sarebbe una vetrina eccezionale per il nostro territorio. Altro fronte su cui occorre lavorare è quello dei percorsi di mountain bike». Si parla da anni di piscina sovraccomunale. Un'opera necessaria? «Data anche la mia \"formazione sportiva\" è ovviamente un argomento che mi sta molto a cuore. E un dato di fatto che la piscina di Riva per un bacino d'utenza così ampio è assolutamente inadeguata e inappropriata, è troppo piccola e non ci sono spazi acqua. C'è la squadra di nuoto, c'è la famiglia, gli anziani... Il nuoto è un servizio alla comunità e al momento a mio parere non riusciamo a far fronte a quella che è la richiesta della popolazione. C'è un sacco di gente che non riesce nemmeno a entrare perché tante volte le corsie sono strapiene e inaccessibili. In una zona come la nostra che promuove lo sport a trecentosessanta gradi è paradossale questa situazione». Quindi è tra le vostre priorità? «Sì, E chiaro che il sogno è la piscina \"sovraccomunale\", anche se so che non è facile. La giusta collocazione potrebbe essere tuttavia a Linfano, nel campo di proprietà dell'Arrisa, magari pensando anche a un investitore privato e a un vero e pròprio parco acquatico. Ipotesi da valutare, ci stiamo ragionando». Ritiri delle grandi squadre di calcio. Strada da perseguire anche per il futuro? «Sicuramente il Bayern ha portato delle ricadute sul nostro territorio davvero importanti, è stato un elemento davvero molto positivo a livello di promozione. Non escludo tuttavia anche altri progetti di questo tipo, come ad esempio un \"guru\" dell'arrampicata, per portare nuova linfa. Poi è chiaro che il calcio ha sempre un grande appeal». "
"1422861"|"2014-07-19"|"I ALTO GARDA "|"Prestano servizio all'infuori del normale orario la farmacia Redi di Arco (tel. 0464.516214) e la farmacia Foletto di Pieve di Ledro (tel. 0464.591038). "
"1424831"|"2014-07-20"|"«Docente lesbica? Tante falsità» "|""
"1424852"|"2014-07-20"|"Le farmacie di turno "|"Prestano servizio all'infuori del normale orario la farmacia Redi di Arco (tel. 0464.516214) e la farmacia Foletto di Pieve di Ledro (tel. 0464.591038). "
"1437679"|"2014-07-26"|"LE FARMACIE NELL'ALTO GARDA "|" - Prestano servizio al di fuori del normale orario di apertura la farmaciaVenezian di Arco (tel. 0464.519080) e la farmacia Ropelato di Sarche (tel. 0461.563141). "
"1454898"|"2014-08-02"|"LE FARMACIE NELL'ALTO GARDA "|" - A disposizione, al di fuori dei normali orari di apertura, la farmacia Comunale di Arco, a Bolognano (tel. 0464.514588) e la Ropelato di Calavino (tel. 0461.563141). "
"1456957"|"2014-08-03"|"La consulta dei migranti per la comunità di valle "|"L'appuntamento è per il 17 agosto sulle \"sponde\" del Sarca, al bar \"Per Matteo\" alla Moietta. Si parlerà di migrazioni e accoglienza sul filo conduttore della \"Carta di Lampedusa\", il patto nato dalle tragedie dei migranti. Un «no» secco contro l'indifferenza quello lanciato da «Arco bene Comune» con il progetto \"Sponde\" che si prefigge l'ambizioso scopo di affrontare una volta per tutte il delicato tema della relazione tra diversità etniche, culturali, di genere. Ma è anche una nuova partenza dopo la scissione che ha portato l'ex assessore comunale Floriani e un gruppetto di oramai ex esponenti di «Abc» a decidere di presentare a breve un nuovo progetto politico. «Noi partiamo con il progetto originale di \"Abc\", con gli stessi supporti politici e partitici che c'erano prima - afferma Tommaso Ulivieri - ciò che è cambiato è soltanto il fatto che alcune persone se ne sono andate ma noi continuiamo sui nostri punti fermi, come il percorso di adesione all'associazione dei comuni virtuosi che conformerebbe un indirizzo unico alla città in tema di raccolta rifiuti e cura del verde, e come gli aspetti etici e sociali legati alla comunità, la distribuzione ad esempio del bilancio in base alle ricadute sul genere femminile». Contro il silenzio assordante che riguarda certi temi d'attua-lità, ciò che sta succedendo a Gaza ad esempio, «Abc» va controcorrente e lancia l'idea di una consulta di migranti, da farsi in un'ottica di comunità di valle. «Abc è più di un partito, è un'associazione vera e propria, e come laboratorio di idee lanciamo \"Sponde\" che nasce dalla collaborazione tra \"Abc\", il \"Cso Bruno\" e l'associazione \"Lo stesso Cielo\" e che punta a diventare uno spazio fisico e temporale di elaborazione di tutte le tematiche che riguardano le relazioni tra diversità». Diversità tra esseri umani ma non solo. Altro tema caro ad «Abc» è quello animalista (già note la mozione di Ulivieri contro i circhi con animali e la delibera di Renza Bollettin contro la vivisezione) per il quale Ulivieri si dice pronto a tutto, anche ad arrivare a serie frizioni interne con questa maggioranza: «Stiamo già dibattendo sul discorso della falconeria sul castello, riconosco l'onestà intellettuale di Roberto Zampiccoli che sta proponendo questa cosa ma è un tema delicato, anche se non si tratta di maltrattamenti espliciti come quelli dei circhi siamo tendenzialmente contrari, tutto dipenderà da come sarà la proposta». Presente all'incontro naturalmente anche l'assessore Silvia Girelli che non parteciperà alla presentazione del nuovo soggetto politico di Floriani ma sarà disponibile a confronti: «Sono esponente e quindi rappresentante di Abc perché così è stato dall'inizio, sicuramente il gruppo futuro avrà le mie attenzioni». "
"1456958"|"2014-08-03"|"LE FARMACIE NELL'ALTO GARDA "|" - Prestano servizio al di fuori del normale orario d'apertura la farmacia Comunale di Bolognano d'Arco (tel. 0464.514588) e la farmacia Folgaresi di Cavedine (tel. 0461.569120). "
"1479088"|"2014-08-10"|"A San Rossore 250 scout trentini "|"Zaino in spalla e scarponi ai piedi. Sono oltre 250 i giovani Scout dell'Agesci (Associazione Guide e Scout Cattolici Italiani), dai 16 ai 21 anni, che dal Trentino hanno partecipato in questi giorni alla «Route nazionale», la «strada» che i rover e le scolte dell'associazione hanno percorso a piedi assieme ad altri 30 mila giovani provenienti da quasi 1.500 gruppi delle 20 regioni italiane e con altri 200 giovani arrivati invece da Paesi europei, arabi e africani. A metà settimana è terminata la prima tappa dell'iniziativa durante la quale sono stati creati 456 campi mobili che hanno attraversato tutte le regioni d'Italia. Un percorso con incontri e tratti di strada assieme in montagna, nelle città e nei villaggi per conoscere da vicino le storie di coraggio che emergono dai diversi territori del nostro Paese. La seconda tappa della «Route nazionale» è iniziata giovedì e si concluderà oggi. Quattro giorni con un grandissimo campo fisso, nel parco regionale di San Rossore, dove ha preso vita la «città delle tende» e dove i giovani hanno potuto prendere parte a tavole rotonde, incontri e numerosi lavoratori. «Da tutta la regione - ha spiegato Enrico Chemello, uno dei responsabili per il Trentino Alto Adige dell'iniziativa - hanno partecipato circa 350 scout e di questi 250 arrivano dalla provincia di Trento con gruppi da Lavis, Gardolo, Trento, Mori, Rovereto, Ala, Arco, Riva Vlasugana e dalla Val di Fassa. Nella prima parte di questa Route nazionale i nostri scout sono partiti e hanno toccato diverse regioni italiane, fino ad arrivare in Abruzzo. Sono stati ospitati dai gruppi presenti sul posto». In Trentino Alto Adige sono stati accolti, a loro volta, 6 campi mobili che hanno dato il benvenuto a 12 gruppi provenienti da Abruzzo, Campania, Emilia Romagna, Lazio, Piemonte, Puglia, Sardegna, Sicilia e Veneto. Un incontro che ha visto i rover e le scolte trentini accompagnare chi è arrivato dalle altre regioni sui sentieri delle montagne trentine e altoatesine. A fare da sfondo, c'è il tema della pace e l'anniversario del primo conflitto mondiale con al scelta di percorrere i luoghi che sono stati teatro della Grande Guerra. Di fondamentale importanza è anche lo slogan nazionale che si è scelto per l'iniziativa: «Strade di coraggio... diritti al futuro!». L'Agesci scommette sul tema del coraggio, perché vuole che i giovani si rendano conto che è il momento di diventare i protagonisti del cambiamento. Ed è proprio attraverso confronti e riflessioni su questo tema, assieme a quello della pace, che al termine del percorso di questa Route 2014, verrà scritta la Carta del coraggio, documento che sintetizzerà l'impegno dei ragazzi di mettersi concretamente a servizio del nostro Paese per cambiarlo e migliorandolo. «L'obiettivo - ha spiegato Chemello - è quello di guardare il futuro e soprattutto di dare speranza verso il futuro in un momento in cui si fatica a guardare avanti e dove i ragazzi che hanno dai 16 ai 21 anni iniziano a scontrarsi con le difficoltà e problemi della vita». In questi giorni al campo fisso di San Rossore a Pisa, i giovani scout hanno potuto confrontarsi e soprattutto partecipare a diversi laboratori ed immedesimarsi nella produzione del sapone naturale o in altre «buone pratiche» nel rispetto della natura. Numerose anche le tavole rotonde che hanno visto la partecipazine di personalità di spicco del nostro Paese dal presidente del Senato, Pietro Grasso, il ministro dell'Istruzione Maria Chiara Carrozza, don Luigi Ciotti e molti altri fino ad arrivare al presidente della Camera Laura Boldrini. Non sono mancati anche i momenti di musica e divertimento. A non far mancare la propria voce è stato anche il consigliere provinciale Mattia Civico che proprio ieri sera si è esibito sul palco per il concerto di chiusura di «Route 2014». G.Fin "
"1493949"|"2014-08-15"|"ALTO GARDA E LEDRO FARMACIE DI TURNO "|" - Sono di turno, fuori orario, la farmacia comunale di Riva (0464 550509) e quella di Vezzano (0461 864032). In appoggio, in orario normale, la farmacia Redi di Arco (0464 516214). "
"1516871"|"2014-08-26"|"Parisi, uomo della cooperazione"|""
"15229210"|"2019-03-23"|"Ambasciatore Usa in visita ad Arco incontra Bonazzi"|"ARCO - Lewis Michael Eisenberg, ambasciatore degli Stati Uniti in Italia, e Elisabeth Lee Martinez, console generale Usa a Milano, hanno visitato il quartier generale del gruppo Aquafil ad Arco e incontrato il presidente Giulio Bonazzi. Aquafil ha due fabbriche in Usa."
"15283192"|"2019-03-27"|"MECCATRONICA E 10 AZIENDE A PARMA"|"TRENTO - Sono 10 le aziende trentine che partecipano a Mecspe, presso Fiere di Parma, da domani a sabato.Tra esse, Polo Meccatronica, Pama di Rovereto, Domo Engineerig di Arco."
"1542792"|"2014-09-05"|"FARMACIE DI TURNO NELL'ALTO GARDA E LEDRO "|" - Nell'Alto Garda e Ledro sono di turno fuori orario le farmacie Bettinazzi di Arco (0464 516171) e Chinaglia diTorbole (0464 505440). "
"1546216"|"2014-09-06"|"FARMACIE DI TURNO NELL'ALTO GARDA "|" - Nell'Alto Garda e Ledro sono di turno fuori orario le farmacie Bettinazzi di Arco (0464 516171) e Chinaglia diTorbole (0464 505440). Di turno in appoggio oggi e domani anche la farmacia di Varane (0464 551195). "
"1549354"|"2014-09-08"|" - ALTO GARDA "|"Farmacie di turno Nell'Alto Garda e Ledro sono di turno fuori orario le farmacie Bettinazzi di Arco (0464 516171) e Chinaglia diTorbole (0464 505440). "
"1553061"|"2014-09-09"|"I ALTO GARDA "|"Farmacie di turno Nell'Alto Garda e Ledro sono di turno fuori orario le farmacie Bettinazzi di Arco (0464 516171) e Chinaglia diTorbole (0464 505440). "
"1569224"|"2014-09-14"|"IN BREVE "|"I ALTO GARDA LEDRO Le farmacie di turno Prestano servizio la farmacia Redi di Arco (0464-516214) e la farmacia Foletto di Pieve di Ledro (0464.591038). Oggi in appoggio la farmacia Comunale di Riva (Rione Degasperi, 0464.550509). "
"1573615"|"2014-09-16"|"ALTO GARDA E LEDRO"|"A disposizione fuori orario le farmacie Redi di Arco (tel. 0464-516214) e Foletto di Pieve (tel. 0464-591038). "
"1610223"|"2014-09-28"|"I ALTO GARDA "|"Le farmacie di turno Prestano servizio al di fuori del normale orario di apertura la farmacia Comunale di Arco (a Bolognano, 0464.514588) e la Folgaresi di Cavedine (0461.569120). Oggi in appoggio la farmacia Mutalipassi di Riva (0464.552508). "
"16214294"|"2019-06-06"|"ECONOMIA SOLIDALE IN PIAZZA S. MARIA"|"? Torna per tutta la mattinata di oggi e fino alle 13 il mercato dell'economia solidale in piazza Santa Maria Maggiore. A disposizione prodotti biologici certificati, vestiario biologico, oggetti della cooperazione sociale e prodotti ecologici per la casa e la persona. Organizza l'Associazionefrentino Arcobaleno"
"1629481"|"2014-10-05"|"ALTO GARDA LEDRO Le farmacie di turno "|"Prestano servizio la farmacia di Varane di Riva (0464.551195) e la farmacia comunale di Pietramurata (0464.547044). In appoggio oggi la farmacia Bettinazzi di Arco (0464.516171). "
"1634253"|"2014-10-07"|"Mountain bike e ortaggi biologici "|"RONZO-CHIENIS - Sabato 170 mountain bike si sono arrampicate sui 21 km di sentieri tra Ronzo, Creino e maso Naranch per la quinta edizione della Biobike, la pedalata ecologica con i prodotti della valle degli orti, organizzata dall'Arcobaleno carraro team in collaborazione con il Comune e Mad East Challenge. "
"1669030"|"2014-10-18"|"I ALTO GARDA E LEDRO "|"Le farmacie di turno Prestano servizio la farmacia Accorsi di Riva (0464.552302) e la farmacia comunale diTenno (0464.503042). Oggi e domani in appoggio la farmacia Venezian di Arco (0464.519080). "
"1672151"|"2014-10-19"|"I ALTO GARDA E LEDRO "|"Le farmacie di turno Prestano servizio la farmacia Accorsi di Riva (0464.552302) e la farmacia comunale di Tenno (0464.503042). Oggi in appoggio la farmacia Venezian di Arco (0464.519080). "
"1769961"|"2014-11-02"|"Le farmacie di turno "|"Prestano servizio al di fuori del normale orario di apertura la farmacia Bettinazzi di Arco (0464516171) e la farmacia Chinaglia diTorbole (0464505440). In appoggio oggi la farmacia diVarone di Riva (0464-5511950464-551195). "
"1769964"|"2014-11-02"|"Le farmacie di turno "|"Prestano servizio al di fuori del normale orario di apertura la farmacia Bettinazzi di Arco (0464516171) e la farmacia Chinaglia diTorbole (0464505440). In appoggio oggi la farmacia diVarone di Riva (0464-5511950464-551195). "
"1932547"|"2014-11-08"|"I garda e ledro Farmacie di turno "|"Oggi e nel fine settimana sono aperte le farmacie Arco-Redi (0464516214) e Pieve di Ledro (0464591038). In appoggio Riva Comunale (0464550509). "
"2061936"|"2014-12-14"|"IN BREVE "|"FARMACIE IN SERVIZIO NELL'ALTO GARDA  - Sono di turno fuori orario oggi le farmacie Mutalipassi di Riva (viale Lutti, tel. 0464-5525080464-552508) e Nardelli di Dro (tel. 0464-5042050464-504205). In appoggio oggi anche la farmacia comunale di Arco, a Bolognano (tel. 0464514588). "
"2079135"|"2014-12-20"|"PENSIONATI E GASTRONOMIA "|" - Festa con i pensionati. Il circolo di Arco propone un momento di incontro: musica e gastronomia. Apertura alle 14.30: risotto alla salsiccia, musica anni sessanta e settanta. Alle 16 risotto. Bevande, pane e tara. "
"2108647"|"2015-01-07"|"Farmacie di turno "|"A disposizione al di fuori dei normali orari di apertura la farmaciaVenezian di Arco (tel.0464-519080) e la farmacia Ropelato di Sarche (tel. 0461-563141). "
